CD_1|CD_1_PRICE|CD_2|CD_2_PRICE|CD_3|CD_3_PRICE|CS_1|CS_1_PRICE|CS_2|CS_2_PRICE|CS_3|CS_3_PRICE|TECH_1|TECH_1_PRICE|TECH_2|TECH_2_PRICE|UTILITIES_1|UTILITIES_1_PRICE|UTILITIES_2|UTILITIES_2_PRICE
0.1947220718649021|100.1947220718649|0.021785983175732326|100.02178598317573|0.0012681853482661154|100.00126818534827|-0.23824194377546348|99.76175805622454|-0.012192509412855657|99.98780749058714|-0.16282550566286602|99.83717449433713|-0.03487753720669673|99.9651224627933|-0.2649689946428424|99.73503100535716|0.1841567103018349|100.18415671030183|0.10819146863552476|100.10819146863552
0.38527291469405184|100.58074519796078|0.15364571768981|100.17546517409575|0.06462940350652745|100.06589840847542|-0.11328475072999956|99.64874319728668|-0.1655802984411946|99.82224738053942|-0.25746365840670415|99.58013005243413|0.06276622789208089|100.0278667993709|0.7073652392283918|100.44052194602271|-0.20488624071886685|99.9788931578222|-0.015360487896816247|100.09281436200126
-0.1436976345255012|100.43621304632319|-0.1223202607140722|100.05293028392326|-0.016063642541665528|100.04982418024898|-0.41917808713054827|99.23103750170266|-0.10345015251987154|99.71898111337549|-0.015425636001215704|99.5647691840427|-0.6972572546629549|99.33041524142769|-0.13460944528962093|100.30531951658517|-0.18326663171833324|99.79566520790259|-0.030982009034441607|100.0618035972128
0.7297581349435338|101.16915448145795|0.05611075221986999|100.10907073572359|0.17447969833141755|100.22439081165979|-0.6704431911210436|98.56574976729372|-0.17110321979241588|99.54835872594631|-0.01138635615826588|99.55343238481525|0.1772262459590561|99.50645480745561|0.1566469908838864|100.46244478130437|-0.04466398641453293|99.75109248555184|-0.039018773178444786|100.02276070902894
0.5084248011318503|101.68352355393708|0.29520297780258786|100.40459569358595|-0.03723143346790753|100.18707583427613|-0.9522300414266741|97.62717708745211|-0.059384645154343024|99.48924228635994|-0.09526617018046082|99.45859164249904|0.38784362627648655|99.89238425016002|0.07208272234469612|100.53486084643677|0.06847390206366274|99.81939595092783|0.3877375694010469|100.41058653024996
-0.09801505307496425|101.5838583943572|-0.2397823773388939|100.16384316707436|-0.07027255387333403|100.11667181743637|0.5062739252900781|98.12143802904265|0.04647914783978946|99.5354840383669|0.18219569686304726|99.63980091663227|0.42460912835091064|100.31653643221357|0.019650680003427828|100.5546166302336|0.028233319745356766|99.84757828015454|0.125073085814774|100.53617314930806
0.1369524047720008|101.72297993128845|0.3334250333617364|100.49781449457058|-0.10021680608166071|100.01633808658568|0.017818766026133543|98.13892205850652|0.043287324247136084|99.57857028608355|0.044239225138741664|99.68388079248757|-0.06492526293825959|100.2514056571644|-0.11707978289671438|100.4368875033903|-0.06287467235324767|99.78479944245824|-0.3199315552948323|100.21452620691757
0.22309494987415526|101.94991876237665|0.20299356633884202|100.7018185923057|0.26730000022250927|100.28368175851367|0.06308113048591793|98.20082919998772|0.049550737063122456|99.62791220161722|0.15689357799269252|99.84027839974488|0.2163117363663372|100.46826121347307|0.08988395446841072|100.52716414962333|0.01436669590781948|99.79913522115636|0.2759405281650825|100.49105869983107
-0.05269531597889536|101.8961959305446|-0.1155522820873722|100.5854553428188|0.37593971335629695|100.66068794425976|0.2181675624415016|98.41507155535068|0.10536293644011893|99.73288309542683|0.09678634975152714|99.93691016078975|-0.0501541789046224|100.4178721820017|-0.21686635283760686|100.30915455512097|-0.1448751497642615|99.65455107454127|-0.22058639220642506|100.26938909895507
0.4712022945328384|102.376333143811|0.1638651602328179|100.75027986038722|0.015740735838633578|100.67653267724242|0.13845979183917922|98.5513368585646|0.15982142059989873|99.89227760599518|7.840251609627285e-05|99.93698851384183|-0.016611966782192247|100.40119079843144|-0.3946280384871949|99.913306506077|0.38877493241577926|100.04198298813057|0.02462077449202891|100.29407619912966
-0.060797956506698815|102.31409042531307|-0.028938761088556027|100.72112397760237|-0.06333769977966906|100.61276647722673|-0.33855164147639333|98.217689689933|-0.23928090905891275|99.6532544560599|-0.20487675406405792|99.7322408556653|0.20967122866297963|100.61170320877078|0.04144319877640755|99.9547137762964|-0.004868355360358767|100.03711258888916|-0.07158885953883234|100.2222768137937
0.16180271001902807|102.47963739635254|0.1579741972144145|100.88023736463133|0.24560453785544178|100.8598759973567|-0.03288799566648538|98.18538786040405|-0.19270897952004887|99.46121368633911|-0.24555069571197008|99.48734764439507|-0.11847437552710094|100.492504121687|-0.022062429501893913|99.93266133803569|-0.19697764524165823|99.84006184014382|-0.07017754547202197|100.1519432799096
-0.33772679216855395|102.13353620434788|-0.2666962710907904|100.61119353331232|-0.11797053276772364|100.74089106429375|-0.20184069522484463|97.9872097909374|-0.15175554444243153|99.31027578000035|-0.624158311134563|98.86638909554524|-0.27526796074984633|100.21588045488478|-5.390960179552681e-05|99.9326074647359|0.0371864516551294|99.87718881647245|0.08924287176634757|100.2413217502224
-0.1620802050231045|101.96799795947052|-0.05580750396067288|100.55504493749633|-0.30904481516022964|100.42955656371333|-0.11664669123287891|97.87291095288485|-0.20014281723639876|99.11151339624902|-0.18481636221564438|98.6836678317649|0.027999879315525722|100.24394078046714|0.3036816508251989|100.23608445679747|0.09102319898100109|99.9681002287855|0.3488994450778342|100.59106316554761
-0.04947502401092082|101.91754926799662|-0.0029615627015797453|100.55206693679091|-0.15452361752997631|100.27436917984177|0.05750098972665386|97.92918884535705|0.06670503087405044|99.17762576185973|0.3203903867057317|98.99984081674648|0.024706054793670794|100.2687071034037|0.13721878309870766|100.37362719211488|0.11123980808538261|100.0793045516266|0.35776972984297617|100.95094754048117
0.0309661019811712|101.94910916023966|0.06098660457012102|100.61339022824073|0.046615464151189334|100.32111254245963|0.334525061652454|98.25678652471773|0.08183660014277916|99.25878935888556|0.06987346210079524|99.06901543299942|0.084780541243918|100.35371545598424|0.10525477156981568|100.47927522413228|0.016421596625112063|100.09573917132529|0.1453971445699585|101.09772733562134
0.16601519032550427|102.11836016784719|0.009562267476013688|100.62301114973104|0.03230876009433977|100.35352505003495|-0.24569329460739742|98.01537618872979|-0.13147752378504998|99.12828636049748|-0.010994394986190913|99.05812339413379|-0.008010913491918781|100.34567620665314|-0.18977585110447392|100.28858982439208|0.6474421046338305|100.74380113166491|0.0697046304634276|101.16819713286756
0.06114851268022538|102.18080402626326|0.15711765835557825|100.78110766861637|0.2851885757808846|100.63972183887105|-0.784260311018488|97.24668049458612|-0.05613102237356811|99.07264463990194|-0.10913166220174395|98.95001961752791|0.5328628100895512|100.88038099669127|0.08333586496478093|100.37216618818321|0.03259568996500844|100.77663926874075|-0.1374132375022617|101.02917863786462
0.321380630973136|102.50919333897629|0.7035419154035621|101.49014500387308|0.12645753796693288|100.76698835332526|-0.08995570261121653|97.15920155988113|-0.023127409819281925|99.04973170335727|-0.1583103558248034|98.7933714893827|-0.17454561175756902|100.70429871853723|-0.04091828447321926|100.3310956196904|0.2868672134975118|101.06573440566743|0.026850876651971372|101.05630585800317
-0.016588491050404167|102.49218861061341|-0.058648608610531214|101.4306224459515|-0.529369928030818|100.23355821960044|0.2576518014247901|97.4095339929501|0.03732908205715154|99.0867060589822|0.00908270470912013|98.80234459958726|0.001692167190635398|100.7060028036397|0.10645294049527518|100.43790102120869|-0.04469507941185533|101.02056299541664|-0.04104386445586981|101.0148284448027
-0.2855232746217395|102.1995495574609|0.023448177467238044|101.45440607830875|-0.6025824523163832|99.6295683864368|0.09590945373782772|97.5029589448913|0.004540777515399772|99.09120536585168|0.06725494712567702|98.86879406420664|-0.09498369754940703|100.6103485185226|-0.062063322926896966|100.3755659223569|-0.13970406235310268|100.87943316510007|-0.10881511862694719|100.90490903939968
